"date","count","reporting"
2020-01-22,0,"Australian Capital Territory"
2020-01-23,0,"Australian Capital Territory"
2020-01-24,0,"Australian Capital Territory"
2020-01-25,0,"Australian Capital Territory"
2020-01-26,0,"Australian Capital Territory"
2020-01-27,0,"Australian Capital Territory"
2020-01-28,0,"Australian Capital Territory"
2020-01-29,0,"Australian Capital Territory"
2020-01-30,0,"Australian Capital Territory"
2020-01-31,0,"Australian Capital Territory"
2020-02-01,0,"Australian Capital Territory"
2020-02-02,0,"Australian Capital Territory"
2020-02-03,0,"Australian Capital Territory"
2020-02-04,0,"Australian Capital Territory"
2020-02-05,0,"Australian Capital Territory"
2020-02-06,0,"Australian Capital Territory"
2020-02-07,0,"Australian Capital Territory"
2020-02-08,0,"Australian Capital Territory"
2020-02-09,0,"Australian Capital Territory"
2020-02-10,0,"Australian Capital Territory"
2020-02-11,0,"Australian Capital Territory"
2020-02-12,0,"Australian Capital Territory"
2020-02-13,0,"Australian Capital Territory"
2020-02-14,0,"Australian Capital Territory"
2020-02-15,0,"Australian Capital Territory"
2020-02-16,0,"Australian Capital Territory"
2020-02-17,0,"Australian Capital Territory"
2020-02-18,0,"Australian Capital Territory"
2020-02-19,0,"Australian Capital Territory"
2020-02-20,0,"Australian Capital Territory"
2020-02-21,0,"Australian Capital Territory"
2020-02-22,0,"Australian Capital Territory"
2020-02-23,0,"Australian Capital Territory"
2020-02-24,0,"Australian Capital Territory"
2020-02-25,0,"Australian Capital Territory"
2020-02-26,0,"Australian Capital Territory"
2020-02-27,0,"Australian Capital Territory"
2020-02-28,0,"Australian Capital Territory"
2020-02-29,0,"Australian Capital Territory"
2020-03-01,0,"Australian Capital Territory"
2020-03-02,0,"Australian Capital Territory"
2020-03-03,0,"Australian Capital Territory"
2020-03-04,0,"Australian Capital Territory"
2020-03-05,0,"Australian Capital Territory"
2020-03-06,0,"Australian Capital Territory"
2020-03-07,0,"Australian Capital Territory"
2020-03-08,0,"Australian Capital Territory"
2020-03-09,0,"Australian Capital Territory"
2020-03-10,0,"Australian Capital Territory"
2020-03-11,0,"Australian Capital Territory"
2020-03-12,0,"Australian Capital Territory"
2020-03-13,1,"Australian Capital Territory"
2020-03-14,1,"Australian Capital Territory"
2020-03-15,1,"Australian Capital Territory"
2020-03-16,2,"Australian Capital Territory"
2020-03-17,2,"Australian Capital Territory"
2020-03-18,3,"Australian Capital Territory"
2020-03-19,4,"Australian Capital Territory"
2020-03-20,6,"Australian Capital Territory"
2020-03-21,9,"Australian Capital Territory"
2020-01-22,0,"From Diamond Princess"
2020-01-23,0,"From Diamond Princess"
2020-01-24,0,"From Diamond Princess"
2020-01-25,0,"From Diamond Princess"
2020-01-26,0,"From Diamond Princess"
2020-01-27,0,"From Diamond Princess"
2020-01-28,0,"From Diamond Princess"
2020-01-29,0,"From Diamond Princess"
2020-01-30,0,"From Diamond Princess"
2020-01-31,0,"From Diamond Princess"
2020-02-01,0,"From Diamond Princess"
2020-02-02,0,"From Diamond Princess"
2020-02-03,0,"From Diamond Princess"
2020-02-04,0,"From Diamond Princess"
2020-02-05,0,"From Diamond Princess"
2020-02-06,0,"From Diamond Princess"
2020-02-07,0,"From Diamond Princess"
2020-02-08,0,"From Diamond Princess"
2020-02-09,0,"From Diamond Princess"
2020-02-10,0,"From Diamond Princess"
2020-02-11,0,"From Diamond Princess"
2020-02-12,0,"From Diamond Princess"
2020-02-13,0,"From Diamond Princess"
2020-02-14,0,"From Diamond Princess"
2020-02-15,0,"From Diamond Princess"
2020-02-16,0,"From Diamond Princess"
2020-02-17,0,"From Diamond Princess"
2020-02-18,0,"From Diamond Princess"
2020-02-19,0,"From Diamond Princess"
2020-02-20,0,"From Diamond Princess"
2020-02-21,4,"From Diamond Princess"
2020-02-22,7,"From Diamond Princess"
2020-02-23,7,"From Diamond Princess"
2020-02-24,7,"From Diamond Princess"
2020-02-25,7,"From Diamond Princess"
2020-02-26,7,"From Diamond Princess"
2020-02-27,8,"From Diamond Princess"
2020-02-28,8,"From Diamond Princess"
2020-02-29,0,"From Diamond Princess"
2020-03-01,0,"From Diamond Princess"
2020-03-02,0,"From Diamond Princess"
2020-03-03,0,"From Diamond Princess"
2020-03-04,0,"From Diamond Princess"
2020-03-05,0,"From Diamond Princess"
2020-03-06,0,"From Diamond Princess"
2020-03-07,0,"From Diamond Princess"
2020-03-08,0,"From Diamond Princess"
2020-03-09,0,"From Diamond Princess"
2020-03-10,0,"From Diamond Princess"
2020-03-11,0,"From Diamond Princess"
2020-03-12,0,"From Diamond Princess"
2020-03-13,0,"From Diamond Princess"
2020-03-14,0,"From Diamond Princess"
2020-03-15,0,"From Diamond Princess"
2020-03-16,0,"From Diamond Princess"
2020-03-17,0,"From Diamond Princess"
2020-03-18,0,"From Diamond Princess"
2020-03-19,0,"From Diamond Princess"
2020-03-20,0,"From Diamond Princess"
2020-03-21,0,"From Diamond Princess"
2020-01-22,0,"New South Wales"
2020-01-23,0,"New South Wales"
2020-01-24,0,"New South Wales"
2020-01-25,0,"New South Wales"
2020-01-26,3,"New South Wales"
2020-01-27,4,"New South Wales"
2020-01-28,4,"New South Wales"
2020-01-29,4,"New South Wales"
2020-01-30,4,"New South Wales"
2020-01-31,4,"New South Wales"
2020-02-01,4,"New South Wales"
2020-02-02,4,"New South Wales"
2020-02-03,4,"New South Wales"
2020-02-04,4,"New South Wales"
2020-02-05,4,"New South Wales"
2020-02-06,4,"New South Wales"
2020-02-07,4,"New South Wales"
2020-02-08,4,"New South Wales"
2020-02-09,4,"New South Wales"
2020-02-10,4,"New South Wales"
2020-02-11,4,"New South Wales"
2020-02-12,4,"New South Wales"
2020-02-13,4,"New South Wales"
2020-02-14,4,"New South Wales"
2020-02-15,4,"New South Wales"
2020-02-16,4,"New South Wales"
2020-02-17,4,"New South Wales"
2020-02-18,4,"New South Wales"
2020-02-19,4,"New South Wales"
2020-02-20,4,"New South Wales"
2020-02-21,4,"New South Wales"
2020-02-22,4,"New South Wales"
2020-02-23,4,"New South Wales"
2020-02-24,4,"New South Wales"
2020-02-25,4,"New South Wales"
2020-02-26,4,"New South Wales"
2020-02-27,4,"New South Wales"
2020-02-28,4,"New South Wales"
2020-02-29,4,"New South Wales"
2020-03-01,6,"New South Wales"
2020-03-02,6,"New South Wales"
2020-03-03,13,"New South Wales"
2020-03-04,22,"New South Wales"
2020-03-05,22,"New South Wales"
2020-03-06,26,"New South Wales"
2020-03-07,28,"New South Wales"
2020-03-08,38,"New South Wales"
2020-03-09,48,"New South Wales"
2020-03-10,55,"New South Wales"
2020-03-11,65,"New South Wales"
2020-03-12,65,"New South Wales"
2020-03-13,92,"New South Wales"
2020-03-14,112,"New South Wales"
2020-03-15,134,"New South Wales"
2020-03-16,171,"New South Wales"
2020-03-17,210,"New South Wales"
2020-03-18,267,"New South Wales"
2020-03-19,307,"New South Wales"
2020-03-20,353,"New South Wales"
2020-03-21,436,"New South Wales"
2020-01-22,0,"Northern Territory"
2020-01-23,0,"Northern Territory"
2020-01-24,0,"Northern Territory"
2020-01-25,0,"Northern Territory"
2020-01-26,0,"Northern Territory"
2020-01-27,0,"Northern Territory"
2020-01-28,0,"Northern Territory"
2020-01-29,0,"Northern Territory"
2020-01-30,0,"Northern Territory"
2020-01-31,0,"Northern Territory"
2020-02-01,0,"Northern Territory"
2020-02-02,0,"Northern Territory"
2020-02-03,0,"Northern Territory"
2020-02-04,0,"Northern Territory"
2020-02-05,0,"Northern Territory"
2020-02-06,0,"Northern Territory"
2020-02-07,0,"Northern Territory"
2020-02-08,0,"Northern Territory"
2020-02-09,0,"Northern Territory"
2020-02-10,0,"Northern Territory"
2020-02-11,0,"Northern Territory"
2020-02-12,0,"Northern Territory"
2020-02-13,0,"Northern Territory"
2020-02-14,0,"Northern Territory"
2020-02-15,0,"Northern Territory"
2020-02-16,0,"Northern Territory"
2020-02-17,0,"Northern Territory"
2020-02-18,0,"Northern Territory"
2020-02-19,0,"Northern Territory"
2020-02-20,0,"Northern Territory"
2020-02-21,0,"Northern Territory"
2020-02-22,0,"Northern Territory"
2020-02-23,0,"Northern Territory"
2020-02-24,0,"Northern Territory"
2020-02-25,0,"Northern Territory"
2020-02-26,0,"Northern Territory"
2020-02-27,0,"Northern Territory"
2020-02-28,0,"Northern Territory"
2020-02-29,0,"Northern Territory"
2020-03-01,0,"Northern Territory"
2020-03-02,0,"Northern Territory"
2020-03-03,0,"Northern Territory"
2020-03-04,1,"Northern Territory"
2020-03-05,1,"Northern Territory"
2020-03-06,0,"Northern Territory"
2020-03-07,0,"Northern Territory"
2020-03-08,0,"Northern Territory"
2020-03-09,0,"Northern Territory"
2020-03-10,1,"Northern Territory"
2020-03-11,1,"Northern Territory"
2020-03-12,1,"Northern Territory"
2020-03-13,1,"Northern Territory"
2020-03-14,1,"Northern Territory"
2020-03-15,1,"Northern Territory"
2020-03-16,1,"Northern Territory"
2020-03-17,1,"Northern Territory"
2020-03-18,1,"Northern Territory"
2020-03-19,1,"Northern Territory"
2020-03-20,3,"Northern Territory"
2020-03-21,3,"Northern Territory"
2020-01-22,0,"Queensland"
2020-01-23,0,"Queensland"
2020-01-24,0,"Queensland"
2020-01-25,0,"Queensland"
2020-01-26,0,"Queensland"
2020-01-27,0,"Queensland"
2020-01-28,0,"Queensland"
2020-01-29,1,"Queensland"
2020-01-30,3,"Queensland"
2020-01-31,2,"Queensland"
2020-02-01,3,"Queensland"
2020-02-02,2,"Queensland"
2020-02-03,2,"Queensland"
2020-02-04,3,"Queensland"
2020-02-05,3,"Queensland"
2020-02-06,4,"Queensland"
2020-02-07,5,"Queensland"
2020-02-08,5,"Queensland"
2020-02-09,5,"Queensland"
2020-02-10,5,"Queensland"
2020-02-11,5,"Queensland"
2020-02-12,5,"Queensland"
2020-02-13,5,"Queensland"
2020-02-14,5,"Queensland"
2020-02-15,5,"Queensland"
2020-02-16,5,"Queensland"
2020-02-17,5,"Queensland"
2020-02-18,5,"Queensland"
2020-02-19,5,"Queensland"
2020-02-20,5,"Queensland"
2020-02-21,5,"Queensland"
2020-02-22,5,"Queensland"
2020-02-23,5,"Queensland"
2020-02-24,5,"Queensland"
2020-02-25,5,"Queensland"
2020-02-26,5,"Queensland"
2020-02-27,5,"Queensland"
2020-02-28,5,"Queensland"
2020-02-29,9,"Queensland"
2020-03-01,9,"Queensland"
2020-03-02,9,"Queensland"
2020-03-03,11,"Queensland"
2020-03-04,11,"Queensland"
2020-03-05,13,"Queensland"
2020-03-06,13,"Queensland"
2020-03-07,13,"Queensland"
2020-03-08,15,"Queensland"
2020-03-09,15,"Queensland"
2020-03-10,18,"Queensland"
2020-03-11,20,"Queensland"
2020-03-12,20,"Queensland"
2020-03-13,35,"Queensland"
2020-03-14,46,"Queensland"
2020-03-15,61,"Queensland"
2020-03-16,68,"Queensland"
2020-03-17,78,"Queensland"
2020-03-18,94,"Queensland"
2020-03-19,144,"Queensland"
2020-03-20,184,"Queensland"
2020-03-21,221,"Queensland"
2020-01-22,0,"South Australia"
2020-01-23,0,"South Australia"
2020-01-24,0,"South Australia"
2020-01-25,0,"South Australia"
2020-01-26,0,"South Australia"
2020-01-27,0,"South Australia"
2020-01-28,0,"South Australia"
2020-01-29,0,"South Australia"
2020-01-30,0,"South Australia"
2020-01-31,0,"South Australia"
2020-02-01,1,"South Australia"
2020-02-02,2,"South Australia"
2020-02-03,2,"South Australia"
2020-02-04,2,"South Australia"
2020-02-05,2,"South Australia"
2020-02-06,2,"South Australia"
2020-02-07,2,"South Australia"
2020-02-08,2,"South Australia"
2020-02-09,2,"South Australia"
2020-02-10,2,"South Australia"
2020-02-11,2,"South Australia"
2020-02-12,2,"South Australia"
2020-02-13,2,"South Australia"
2020-02-14,2,"South Australia"
2020-02-15,2,"South Australia"
2020-02-16,2,"South Australia"
2020-02-17,2,"South Australia"
2020-02-18,2,"South Australia"
2020-02-19,2,"South Australia"
2020-02-20,2,"South Australia"
2020-02-21,2,"South Australia"
2020-02-22,2,"South Australia"
2020-02-23,2,"South Australia"
2020-02-24,2,"South Australia"
2020-02-25,2,"South Australia"
2020-02-26,2,"South Australia"
2020-02-27,2,"South Australia"
2020-02-28,2,"South Australia"
2020-02-29,3,"South Australia"
2020-03-01,3,"South Australia"
2020-03-02,3,"South Australia"
2020-03-03,3,"South Australia"
2020-03-04,5,"South Australia"
2020-03-05,5,"South Australia"
2020-03-06,7,"South Australia"
2020-03-07,7,"South Australia"
2020-03-08,7,"South Australia"
2020-03-09,7,"South Australia"
2020-03-10,7,"South Australia"
2020-03-11,9,"South Australia"
2020-03-12,9,"South Australia"
2020-03-13,16,"South Australia"
2020-03-14,19,"South Australia"
2020-03-15,20,"South Australia"
2020-03-16,29,"South Australia"
2020-03-17,29,"South Australia"
2020-03-18,37,"South Australia"
2020-03-19,42,"South Australia"
2020-03-20,50,"South Australia"
2020-03-21,67,"South Australia"
2020-01-22,0,"Tasmania"
2020-01-23,0,"Tasmania"
2020-01-24,0,"Tasmania"
2020-01-25,0,"Tasmania"
2020-01-26,0,"Tasmania"
2020-01-27,0,"Tasmania"
2020-01-28,0,"Tasmania"
2020-01-29,0,"Tasmania"
2020-01-30,0,"Tasmania"
2020-01-31,0,"Tasmania"
2020-02-01,0,"Tasmania"
2020-02-02,0,"Tasmania"
2020-02-03,0,"Tasmania"
2020-02-04,0,"Tasmania"
2020-02-05,0,"Tasmania"
2020-02-06,0,"Tasmania"
2020-02-07,0,"Tasmania"
2020-02-08,0,"Tasmania"
2020-02-09,0,"Tasmania"
2020-02-10,0,"Tasmania"
2020-02-11,0,"Tasmania"
2020-02-12,0,"Tasmania"
2020-02-13,0,"Tasmania"
2020-02-14,0,"Tasmania"
2020-02-15,0,"Tasmania"
2020-02-16,0,"Tasmania"
2020-02-17,0,"Tasmania"
2020-02-18,0,"Tasmania"
2020-02-19,0,"Tasmania"
2020-02-20,0,"Tasmania"
2020-02-21,0,"Tasmania"
2020-02-22,0,"Tasmania"
2020-02-23,0,"Tasmania"
2020-02-24,0,"Tasmania"
2020-02-25,0,"Tasmania"
2020-02-26,0,"Tasmania"
2020-02-27,0,"Tasmania"
2020-02-28,0,"Tasmania"
2020-02-29,0,"Tasmania"
2020-03-01,0,"Tasmania"
2020-03-02,1,"Tasmania"
2020-03-03,1,"Tasmania"
2020-03-04,1,"Tasmania"
2020-03-05,1,"Tasmania"
2020-03-06,1,"Tasmania"
2020-03-07,1,"Tasmania"
2020-03-08,2,"Tasmania"
2020-03-09,2,"Tasmania"
2020-03-10,2,"Tasmania"
2020-03-11,3,"Tasmania"
2020-03-12,3,"Tasmania"
2020-03-13,5,"Tasmania"
2020-03-14,5,"Tasmania"
2020-03-15,6,"Tasmania"
2020-03-16,7,"Tasmania"
2020-03-17,7,"Tasmania"
2020-03-18,10,"Tasmania"
2020-03-19,10,"Tasmania"
2020-03-20,10,"Tasmania"
2020-03-21,16,"Tasmania"
2020-01-22,0,"Victoria"
2020-01-23,0,"Victoria"
2020-01-24,0,"Victoria"
2020-01-25,0,"Victoria"
2020-01-26,1,"Victoria"
2020-01-27,1,"Victoria"
2020-01-28,1,"Victoria"
2020-01-29,1,"Victoria"
2020-01-30,2,"Victoria"
2020-01-31,3,"Victoria"
2020-02-01,4,"Victoria"
2020-02-02,4,"Victoria"
2020-02-03,4,"Victoria"
2020-02-04,4,"Victoria"
2020-02-05,4,"Victoria"
2020-02-06,4,"Victoria"
2020-02-07,4,"Victoria"
2020-02-08,4,"Victoria"
2020-02-09,4,"Victoria"
2020-02-10,4,"Victoria"
2020-02-11,4,"Victoria"
2020-02-12,4,"Victoria"
2020-02-13,4,"Victoria"
2020-02-14,4,"Victoria"
2020-02-15,4,"Victoria"
2020-02-16,4,"Victoria"
2020-02-17,4,"Victoria"
2020-02-18,4,"Victoria"
2020-02-19,4,"Victoria"
2020-02-20,4,"Victoria"
2020-02-21,4,"Victoria"
2020-02-22,4,"Victoria"
2020-02-23,4,"Victoria"
2020-02-24,4,"Victoria"
2020-02-25,4,"Victoria"
2020-02-26,4,"Victoria"
2020-02-27,4,"Victoria"
2020-02-28,4,"Victoria"
2020-02-29,7,"Victoria"
2020-03-01,7,"Victoria"
2020-03-02,9,"Victoria"
2020-03-03,9,"Victoria"
2020-03-04,10,"Victoria"
2020-03-05,10,"Victoria"
2020-03-06,10,"Victoria"
2020-03-07,11,"Victoria"
2020-03-08,11,"Victoria"
2020-03-09,15,"Victoria"
2020-03-10,18,"Victoria"
2020-03-11,21,"Victoria"
2020-03-12,21,"Victoria"
2020-03-13,36,"Victoria"
2020-03-14,49,"Victoria"
2020-03-15,57,"Victoria"
2020-03-16,71,"Victoria"
2020-03-17,94,"Victoria"
2020-03-18,121,"Victoria"
2020-03-19,121,"Victoria"
2020-03-20,121,"Victoria"
2020-03-21,229,"Victoria"
2020-01-22,0,"Western Australia"
2020-01-23,0,"Western Australia"
2020-01-24,0,"Western Australia"
2020-01-25,0,"Western Australia"
2020-01-26,0,"Western Australia"
2020-01-27,0,"Western Australia"
2020-01-28,0,"Western Australia"
2020-01-29,0,"Western Australia"
2020-01-30,0,"Western Australia"
2020-01-31,0,"Western Australia"
2020-02-01,0,"Western Australia"
2020-02-02,0,"Western Australia"
2020-02-03,0,"Western Australia"
2020-02-04,0,"Western Australia"
